SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.064512","9.909024"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","b6da88b9-1165-40ce-b538-d5c164fe92cc","Storage","Standard SSD Managed Disks","US West 2","E40 Disks","0.055104","8.463958"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018269","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018295","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.01832","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018329","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018346","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018361","0.000792"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018364","0.000805"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018395","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018483","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018535","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018592","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018642","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018688","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018719","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018768","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018808","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018835","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018871","0.000816"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018918","0.000824"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018935","0.000831"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018968","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.018997","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019019","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019106","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019132","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019169","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019214","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019287","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019316","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.019366","0.000840"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.016179","0.000700"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/23/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/24/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/25/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/26/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/27/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/28/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/29/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/30/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.032256","0.619320"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/31/2022","3cdd5d1c-e4d5-4f62-8877-dea235f92f7e","Storage","Standard SSD Managed Disks","US East","E15 Disks","0.02688","0.516100"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/1/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","8.848088","20.350612"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/2/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","8.910814","20.494862"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/3/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","8.875607","20.413881"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/4/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","8.996901","20.692862"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/5/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.030591","20.770354"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/6/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.026467","20.760879"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/7/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.020532","20.747217"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/8/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.21219","21.188035"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/9/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.142865","21.028585"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/10/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.197527","21.154311"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/11/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.263445","21.305921"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/12/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.322702","21.442212"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/13/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.256569","21.290105"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/14/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.212943","21.189772"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/15/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.199644","21.159178"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/16/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.173233","21.098435"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/17/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.211988","21.187575"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/18/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.136037","21.012884"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/19/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.083301","20.891599"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/20/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.073116","20.868161"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/21/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.045161","20.803860"
"Microsoft Azure Sponsorship - $250k - 2020-07","7fb63b07-add6-45d4-a25a-49e2801b1e8d","10/22/2022","ffbd06c0-e72e-42b6-b612-f03144b476df","Log Analytics","All","All","Pay-as-you-go Data Ingestion","9.086161","20.898166"
