ensemble_name,sample_key,ensemble_id,acure_bl_nuc,acure_ait_width,acure_cloud_ph,acure_carb_ff_ems,acure_carb_ff_ems_eur,acure_carb_ff_ems_nam,acure_carb_ff_ems_chi,acure_carb_ff_ems_asi,acure_carb_ff_ems_mar,acure_carb_ff_ems_r,acure_carb_bb_ems,acure_carb_bb_ems_sam,acure_carb_bb_ems_naf,acure_carb_bb_ems_saf,acure_carb_bb_ems_bnh,acure_carb_bb_ems_rnh,acure_carb_bb_ems_rsh,acure_carb_res_ems,acure_carb_res_ems_chi,acure_carb_res_ems_asi,acure_carb_res_ems_afr,acure_carb_res_ems_lat,acure_carb_res_ems_r,acure_carb_ff_diam,acure_carb_bb_diam,acure_carb_res_diam,acure_prim_so4_diam,acure_sea_spray,acure_anth_so2,acure_anth_so2_chi,acure_anth_so2_asi,acure_anth_so2_eur,acure_anth_so2_nam,acure_anth_so2_r,acure_volc_so2,acure_bvoc_soa,acure_dms,acure_prim_moc,acure_dry_dep_ait,acure_dry_dep_acc,acure_dry_dep_so2,acure_kappa_oc,acure_sig_w,acure_rain_frac,acure_cloud_ice_thresh,acure_convective_plume_scavenging,acure_scav_diam,acure_bc_ri,acure_oxidants_oh,acure_oxidants_o3,bparam,two_d_fsd_factor,c_r_correl,acure_autoconv_exp_lwp,acure_autoconv_exp_nd,dbsdtbs_turb_0,ai,m_ci,a_ent_1_rp,acure_pcalc_index
acure_aircraft,u-bs714_ens,1,0.749071105,0.635420653,0.344390016,1,0.791057466,0.930630868,0.610470338,0.800962345,0.236590789,0.721599121,1,0.951062584,0.225406464,0.574080866,0.809171596,0.504743195,0.77169542,1,0.142526783,0.847285081,0.523474633,0.064586121,0.269008999,0.588056136,0.984142245,0.362712678,0.340998944,0.950881452,1,0.236376551,0.967320779,0.283593134,0.999721467,0.900763452,0.827227393,0.790464647,0.104030554,0.209155816,0.918079023,0.988426521,0.944646909,0.850162414,0.662877033,0.589079577,0.639370031,0.728772078,0.653778451,0.78859275,0.696458488,0.390597482,0.071811432,0.845948754,0.190449738,0.551924304,0.120726703,0.046138811,0.190084494,0.330730404,0.720401333,107
acure_aircraft,u-bs714_ens,1,0.315128769,0.967846966,0.302008122,1,0.040170879,0.429630625,0.854567032,0.892928473,0.284428008,0.109513287,1,0.465405054,0.403158077,0.492056497,0.818024256,0.854042571,0.835982395,1,0.187358962,0.190046297,0.147061444,0.230213802,0.582249313,0.127764661,0.684932564,0.147234198,0.301477096,0.782725425,1,0.851561329,0.270938717,0.172245576,0.154031429,0.26662854,0.002738442,0.601944521,0.034472549,0.372181477,0.878900571,0.086011733,0.382899751,0.049884652,0.101478405,0.939491994,0.353209342,0.248193017,0.237689391,0.761819843,0.29474756,0.096916497,0.682732912,0.113489441,0.589120587,0.836485843,0.022508074,0.475938154,0.203818929,0.925289048,0.580007804,108
acure_aircraft,u-bs714_ens,1,0.404714558,0.359009988,0.057165606,1,0.031385458,0.599157641,0.445760884,0.493410556,0.850238369,0.903870107,1,0.62725796,0.837682232,0.563754018,0.004996367,0.599810874,0.089753397,1,0.634674938,0.40308464,0.470520566,0.073577475,0.988538984,0.981888206,0.711036744,0.571405318,0.522048471,0.134340484,1,0.6531683,0.539350695,0.934852089,0.411379346,0.261089643,0.303404433,0.135234383,0.058622117,0.923632635,0.692082107,0.806670507,0.883446487,0.764067418,0.061478458,0.670950333,0.538987475,0.078593242,0.841073528,0.068494713,0.93609249,0.885984116,0.740594022,0.977590727,0.147507384,0.275627772,0.490836285,0.189343805,0.921526496,0.393900044,0.065053401,109
acure_aircraft,u-bs714_ens,1,0.714486673,0.601775232,0.849892707,1,0.682917527,0.932399493,0.85892872,0.943517949,0.931782576,0.226458795,1,0.908868845,0.82567541,0.392961161,0.674453644,0.415688972,0.03836011,1,0.132405841,0.775947324,0.648788419,0.91408792,0.595349095,0.260967793,0.00088584,0.530259784,0.554902089,0.960849045,1,0.286122234,0.380067347,0.952979343,0.995788366,0.450017472,0.404651343,0.990162777,0.169979621,0.30892401,0.925823964,0.72106862,0.169998526,0.971171508,0.77604423,0.388520816,0.890090402,0.968430669,0.443458748,0.466809853,0.174974689,0.258843314,0.083394833,0.790944012,0.217304872,0.526375651,0.478108512,0.783772393,0.888979706,0.243144908,0.301265085,110
acure_aircraft,u-bs714_ens,1,0.685313218,0.316828383,0.945518143,1,0.536609329,0.110912542,0.773394329,0.00165235,0.872182511,0.8198305,1,0.041299247,0.795076484,0.975066274,0.800353761,0.032817669,0.177709627,1,0.472821017,0.198339736,0.053011857,0.789261697,0.131737468,0.415880005,0.956768638,0.065213599,0.109331121,0.895843699,1,0.881591876,0.823389368,0.21770066,0.290216345,0.85297799,0.254788098,0.681557673,0.774477046,0.675072505,0.718317075,0.928861433,0.845166989,0.35336439,0.601835328,0.244213221,0.40661641,0.356933278,0.597556108,0.461675768,0.160548548,0.322343842,0.933751997,0.123312302,0.726911826,0.183804184,0.895356689,0.996453185,0.22720301,0.41068124,0.461908,111
acure_aircraft,u-bs714_ens,1,0.204025449,0.748831076,0.965089924,1,0.46093313,0.063677693,0.263986522,0.015823947,0.205787575,0.902260914,1,0.42668943,0.038050312,0.921709059,0.985990848,0.964990057,0.842565893,1,0.993116456,0.833561286,0.732625286,0.468951401,0.457852327,0.462712369,0.157402183,0.932948572,0.625792806,0.296453001,1,0.850886358,0.78490778,0.45570315,0.967096192,0.846998132,0.474883809,0.707315434,0.716083539,0.985688195,0.77287889,0.557359506,0.097749632,0.504262526,0.46366462,0.004122249,0.895976112,0.388042131,0.589367946,0.660587521,0.353283837,0.389272566,0.208912409,0.868989396,0.997360013,0.662614413,0.544861988,0.533732879,0.817006977,0.17139717,0.016621362,112
acure_aircraft,u-bs714_ens,1,0.808829923,0.168447049,0.474284745,1,0.919198537,0.747215364,0.662046541,0.498113438,0.176280492,0.032167199,1,0.942829614,0.516265259,0.329048168,0.028807619,0.143748765,0.91866139,1,0.286534385,0.622469704,0.470221945,0.954348535,0.056605598,0.22413488,0.377958344,0.209679831,0.834311165,0.911259397,1,0.807363696,0.022562248,0.28621683,0.746934232,0.072798566,0.738534324,0.20767749,0.307082895,0.122786759,0.966509626,0.533386628,0.706923776,0.618417439,0.019321276,0.347742623,0.316031934,0.38259273,0.505798691,0.945001405,0.191138817,0.908573284,0.683925808,0.122290537,0.463242437,0.912636443,0.16865071,0.424052645,0.006315017,0.832409453,0.419855047,113
acure_aircraft,u-bs714_ens,1,0.668217603,0.920751092,0.028814855,1,0.248451633,0.043306757,0.33651969,0.552737778,0.390327895,0.346089286,1,0.108508423,0.89199714,0.008747623,0.465343409,0.56561572,0.739518108,1,0.983199394,0.368470502,0.287712791,0.091021951,0.083810357,0.903275853,0.71292971,0.532483552,0.074615692,0.247970683,1,0.081100815,0.452986797,0.109503544,0.456998068,0.774937011,0.050876616,0.812319354,0.876299685,0.924887401,0.934635501,0.17129971,0.460605884,0.254547701,0.323706069,0.093994987,0.478668187,0.156630634,0.551280612,0.199991891,0.104439333,0.147869727,0.145723559,0.228855335,0.268684954,0.211237483,0.973398869,0.050267746,0.346468999,0.529195714,0.729894684,114
acure_aircraft,u-bs714_ens,1,0.17304502,0.278903226,0.429520601,1,0.45300348,0.007611334,0.321229402,0.469096355,0.419162655,0.836612089,1,0.260830997,0.449504739,0.80729078,0.382536121,0.175396078,0.996843465,1,0.073338571,0.762113577,0.860555901,0.326033979,0.953336347,0.455221441,0.726090709,0.862333197,0.925515479,0.606325381,1,0.470180472,0.544954523,0.361277278,0.169560128,0.062207217,0.635593607,0.020653738,0.708737651,0.137402794,0.005606677,0.580406034,0.02857044,0.229090092,0.190167617,0.054211202,0.272981761,0.804959093,0.274556748,0.549379439,0.140782943,0.841721381,0.098156472,0.548019287,0.200080478,0.005273831,0.864122173,0.509080312,0.096789329,0.051916924,0.931446524,115
acure_aircraft,u-bs714_ens,1,0.489264295,0.955104611,0.676326726,1,0.03857635,0.785655934,0.269078727,0.195833339,0.66705801,0.880379556,1,0.04048822,0.13826092,0.13343671,0.953371721,0.339463955,0.069600538,1,0.760213106,0.093596499,0.048805286,0.822909136,0.852255584,0.846819126,0.057008026,0.96081006,0.580039644,0.14870478,1,0.689187326,0.710066364,0.039643057,0.728270539,0.779849058,0.548497819,0.339305638,0.892363469,0.80958334,0.354468608,0.329051164,0.399363223,0.55095535,0.345646857,0.831488787,0.931757932,0.241919588,0.002416884,0.462355025,0.8759321,0.430965998,0.666642827,0.710921277,0.103993409,0.776731534,0.021447418,0.73920294,0.431216669,0.437016531,0.675119305,116
acure_aircraft,u-bs714_ens,1,0.955578509,0.254106906,0.157260656,1,0.058580401,0.209011767,0.825572551,0.033952089,0.683792428,0.088905336,1,0.874463122,0.004920438,0.870636079,0.069639253,0.040576926,0.896050319,1,0.872438236,0.938176319,0.818149707,0.490844678,0.731273937,0.810547329,0.429929372,0.007549598,0.509180549,0.610247537,1,0.724882846,0.273643241,0.598266241,0.582955654,0.53249363,0.966067566,0.302882958,0.468901666,0.524364912,0.34901262,0.980562038,0.721197181,0.063204169,0.661832958,0.538858389,0.476639595,0.963504368,0.781462309,0.896778307,0.575601939,0.523473405,0.05665817,0.605169378,0.335963165,0.764002288,0.997648631,0.188540969,0.923578626,0.646430025,0.547630566,117
acure_aircraft,u-bs714_ens,1,0.396236283,0.377323638,0.001843055,1,0.215520634,0.518955011,0.511504641,0.503869471,0.290881624,0.636256104,1,0.709216773,0.885431986,0.758124037,0.729947974,0.646081269,0.206698964,1,0.500342208,0.60138638,0.080003212,0.079718627,0.013582011,0.743044499,0.078918938,0.563439805,0.131259552,0.624295957,1,0.138398366,0.084282342,0.199384467,0.503590038,0.785833663,0.657063574,0.850104009,0.251734933,0.320872929,0.777592975,0.072173796,0.931947164,0.7569354,0.913139629,0.944378374,0.756341687,0.928286355,0.917213999,0.256980715,0.292097316,0.188940859,0.863729041,0.966273886,0.954792436,0.950150018,0.798231716,0.943363407,0.707571348,0.115352732,0.600210337,118
acure_aircraft,u-bs714_ens,1,0.143606602,0.561873412,0.859067313,1,0.845743866,0.079953984,0.612523285,0.588567909,0.930052515,0.428913464,1,0.046296167,0.709477867,0.122268101,0.536953673,0.08224275,0.604586472,1,0.915625681,0.006163714,0.602446577,0.437301287,0.822060439,0.029377431,0.719264936,0.994149827,0.1196008,0.094632814,1,0.866523206,0.826423538,0.859784702,0.231949226,0.556038987,0.465688202,0.88207166,0.981694902,0.629425155,0.293172745,0.196406539,0.783528194,0.846470411,0.048447687,0.474479962,0.001576557,0.179720275,0.933632064,0.129884703,0.391152188,0.280822761,0.165275098,0.541372876,0.131148457,0.39021117,0.402298062,0.62684622,0.135484612,0.304072657,0.075628576,119
acure_aircraft,u-bs714_ens,1,0.531081867,0.603820075,0.468286226,1,0.416529282,0.408694313,0.014011553,0.868623219,0.98795142,0.21090433,1,0.611403617,0.372108241,0.206499752,0.133728391,0.435414864,0.099438124,1,0.937426578,0.799181591,0.951101334,0.224628203,0.133159336,0.926540315,0.314874902,0.341794625,0.014243827,0.453075472,1,0.921376454,0.7150591,0.393340437,0.983384097,0.282209072,0.850552993,0.32377356,0.004815681,0.079996615,0.411244389,0.201008722,0.116231842,0.295316357,0.165089471,0.922915611,0.868006239,0.523803975,0.435640262,0.41516575,0.671763997,0.994276942,0.152756152,0.411526736,0.116606547,0.30344371,0.019401165,0.192600385,0.758386187,0.704317357,0.991432318,120
acure_aircraft,u-bs714_ens,1,0.791297395,0.151939522,0.477238716,1,0.697252206,0.899621279,0.949046831,0.33357234,0.283162395,0.650496277,1,0.606610501,0.355122176,0.922134498,0.834175113,0.967760401,0.07451255,1,0.048341786,0.749510901,0.465459211,0.879835627,0.323246482,0.019183956,0.669231115,0.859126138,0.998712855,0.060956856,1,0.959546674,0.596242553,0.988122583,0.750413031,0.4063677,0.300463244,0.332660803,0.659417397,0.837471225,0.947266799,0.511120449,0.546490328,0.334268818,0.722711932,0.747188578,0.021010795,0.220992284,0.585732661,0.613075764,0.959200503,0.267808774,0.906480905,0.427937108,0.686067682,0.880207103,0.215757955,0.339147222,0.6096417,0.926548045,0.848952061,121
acure_aircraft,u-bs714_ens,1,0.09088657,0.573702758,0.877645546,1,0.376684086,0.246278936,0.184592183,0.621839854,0.074767335,0.272289693,1,0.463751289,0.957893431,0.365843208,0.132772505,0.346204797,0.046553242,1,0.219732437,0.313282297,0.310931736,7.93E-06,0.20197472,0.862207078,0.173383229,0.940578655,0.98635261,0.833439338,1,0.338600477,0.71670762,0.992190552,0.594001464,0.071024221,0.338635652,0.216304169,0.810424137,0.016768261,0.361354736,0.788209115,0.009050585,0.978632935,0.083010608,0.82274054,0.197288058,0.429804091,0.572578449,0.235312202,0.085709007,0.165311765,0.838643368,0.24018364,0.581380697,0.78060132,0.645486726,0.173256236,0.508234011,0.56375391,0.307755439,122
acure_aircraft,u-bs714_ens,1,0.168957252,0.297676542,0.588325103,1,0.138716096,0.917931364,0.981825117,0.401497081,0.241404761,0.268901277,1,0.126652529,0.693794894,0.860684875,0.865584908,0.591245759,0.93177867,1,0.948956934,0.887719244,0.985557794,0.488256314,0.629040837,0.691453954,0.749601298,0.256370058,0.355040351,0.016908342,1,0.403585125,0.929724114,0.009525364,0.140090032,0.723291079,0.979735842,0.175882524,0.230978556,0.225046404,0.610858282,0.613417107,0.165213971,0.804230038,0.562822859,0.554221579,0.943742552,0.530753462,0.709892608,0.822389178,0.138789836,0.99044753,0.353035834,0.146914487,0.903182409,0.33491172,0.79000422,0.374846604,0.028916071,0.309242742,0.320222545,123
acure_aircraft,u-bs714_ens,1,0.457958076,0.914602419,0.058357888,1,0.207671526,0.732937517,0.115850652,0.774755018,0.623959564,0.807074868,1,0.976116554,0.704448912,0.941685492,0.127526491,0.702334826,0.827450458,1,0.822584264,0.020035675,0.532792814,0.093603486,0.479835285,0.000482916,0.010671499,0.310377835,0.03175709,0.897217159,1,0.294782551,0.993391434,0.161253836,0.677680255,0.815780309,0.375285071,0.37433227,0.166860542,0.356295421,0.120131985,0.620529866,0.735986031,0.3316474,0.850422641,0.378130694,0.715961584,0.698826944,0.729928134,0.191714465,0.618599298,0.598359682,0.930596687,0.372578916,0.574211435,0.028784431,0.566429467,0.035014726,0.994424982,0.448708831,0.426318301,124
acure_aircraft,u-bs714_ens,1,0.967790107,0.781366826,0.264798106,1,0.203922322,0.640355932,0.964833955,0.101660048,0.881190145,0.533805779,1,0.028739711,0.731777852,0.179795486,0.612229223,0.780302312,0.977228662,1,0.074143696,0.180767237,0.687127592,0.945308562,0.675107428,0.470765323,0.917625992,0.580065803,0.83551936,0.52982028,1,0.120803393,0.033761824,0.217473153,0.649912604,0.093393695,0.671523371,0.535772189,0.844885746,0.462958342,0.644275363,0.898459129,0.668146663,0.381497012,0.251144796,0.827778035,0.017414552,0.428711772,0.754161067,0.669204634,0.108426091,0.618139071,0.819938454,0.011163455,0.125498362,0.263627231,0.615776944,0.681793605,0.962548913,0.740163263,0.063418121,125
acure_aircraft,u-bs714_ens,1,0.902760574,0.226563715,0.543819062,1,0.689422599,0.128598753,0.141247163,0.503766986,0.677285634,0.172375311,1,0.95258503,0.749734754,0.09804969,0.204977903,0.490129224,0.097226225,1,0.066173284,0.76502538,0.164713249,0.56095813,0.33197372,0.05214695,0.59236018,0.661160613,0.810450489,0.590646702,1,0.471396514,0.877761005,0.993749947,0.175650474,0.487404575,0.50559576,0.481994619,0.830492359,0.91051779,0.026555271,0.007536536,0.68168314,0.661723848,0.836366514,0.081858976,0.992583542,0.42790623,0.101061066,0.875218085,0.773869726,0.081331453,0.161253878,0.76111343,0.517707449,0.536605494,0.390212128,0.29805778,0.079455182,0.214709308,0.247537426,126
acure_aircraft,u-bs714_ens,1,0.338048823,0.984285601,0.136784556,1,0.274352322,0.446989049,0.981014339,0.797841006,0.165769306,0.329525964,1,0.416810615,0.223462825,0.869517082,0.768944448,0.225965224,0.705607099,1,0.236669573,0.99185969,0.783655649,0.318189594,0.995745028,0.798379099,0.473082779,0.137969676,0.067484094,0.971522962,1,0.414112912,0.593154945,0.47385594,0.863470686,0.296895707,0.891394842,0.740433512,0.654429251,0.490020105,0.845421234,0.004086453,0.240343575,0.569591618,0.069818832,0.028596722,0.437115717,0.378105598,0.164099899,0.66564389,0.814069979,0.98017363,0.611721836,0.394645328,0.598780428,0.457030724,0.016786027,0.928396923,0.785593319,0.994577805,0.165048917,127
acure_aircraft,u-bs714_ens,1,0.601023517,0.958340814,0.887175189,1,0.220897328,0.520009437,0.089682346,0.539174219,0.283591755,0.059424301,1,0.679371566,0.214697574,0.415518442,0.313625912,0.310534839,0.331882806,1,0.213124369,0.121804215,0.356761504,0.2453758,0.299077035,0.109593615,0.899240575,0.786424464,0.174314258,0.892722875,1,0.51136548,0.269551482,0.00376186,0.774095242,0.477278579,0.80675337,0.427755279,0.02108071,0.866764103,0.640584082,0.63407201,0.113295471,0.260994814,0.16121837,0.094636267,0.059913913,0.763776259,0.012820076,0.06540921,0.071024819,0.642862425,0.154654592,0.610526862,0.099927793,0.343652385,0.860038167,0.238787848,0.003598837,0.337760273,0.696251795,128
acure_aircraft,u-bs714_ens,1,0.175830149,0.143788034,0.571140617,1,0.600631552,0.568540603,0.027397721,0.238005741,0.523557405,0.871791887,1,0.191315613,0.486099543,0.983473864,0.254168856,0.973558002,0.85055829,1,0.924776726,0.512822689,0.680241827,0.743432263,0.661570151,0.227299738,0.092447308,0.584528271,0.392816033,0.035449026,1,0.989615122,0.687997122,0.312319319,0.488833755,0.393161003,0.1461282,0.053824798,0.302839701,0.273748927,0.283440087,0.530732628,0.0824008,0.803236588,0.090530512,0.087325201,0.128363102,0.103310993,0.051681605,0.02595049,0.857886196,0.183376527,0.450126121,0.678539275,0.206579809,0.633695154,0.955615015,0.946537668,0.59321035,0.244121801,0.07633964,129
acure_aircraft,u-bs714_ens,1,0.036869306,0.949132519,0.366348742,1,0.158722193,0.377064014,0.647225457,0.622852284,0.111353847,0.657993239,1,0.657139241,0.524652337,0.161850586,0.402614963,0.977170009,0.93111593,1,0.889862056,0.183738967,0.63205951,0.954062031,0.452233006,0.482448244,0.438194958,0.780498352,0.780451844,0.929454358,1,0.814695153,0.991159795,0.157106943,0.396747432,0.556017662,0.947189632,0.575497454,0.984245837,0.008887864,0.664366058,0.517180069,0.845832975,0.051898602,0.72184087,0.658061207,0.993810611,0.845733102,0.988324657,0.013948038,0.332027719,0.477545378,0.718924979,0.584235504,0.073588536,0.866361978,0.165723016,0.550495632,0.066720198,0.469434546,0.51002502,130
acure_aircraft,u-bs714_ens,1,0.819152867,0.31458046,0.937273485,1,0.943679657,0.266972823,0.230885927,0.629569848,0.278233119,0.648533571,1,0.778603343,0.838086873,0.145281012,0.447337616,0.092574683,0.956770025,1,0.02211541,0.68991088,0.646123246,0.544015192,0.583900293,0.640603834,0.963955566,0.398981903,0.05929569,0.010352615,1,0.168596954,0.723077276,0.912087016,0.616892122,0.922791485,0.117544203,0.771316176,0.202761234,0.925369286,0.875024167,0.057603459,0.000274964,0.823594811,0.770324443,0.492925194,0.24176865,0.944312799,0.359162309,0.543151467,0.422870053,0.270839135,0.277751993,0.347781783,0.671247351,0.050186416,0.451243277,0.296682636,0.929141184,0.432424783,0.751145822,131
acure_aircraft,u-bs714_ens,1,0.855149857,0.564813048,0.536264003,1,0.902967815,0.552951226,0.880244787,0.904519055,0.94113316,0.927167725,1,0.082990272,0.424536818,0.859405195,0.850034995,0.98460381,0.666593381,1,0.50065258,0.56063112,0.551886918,0.038961288,0.973538397,0.481797245,0.755693589,0.074606827,0.924934835,0.491630646,1,0.487546385,0.895194074,0.804306637,0.423608442,0.812042274,0.759156311,0.644631566,0.859638374,0.805144631,0.018124852,0.630273882,0.297270052,0.838648719,0.131670293,0.319251919,0.052878658,0.101879114,0.257698467,0.815171267,0.849153528,0.824021622,0.064927913,0.265321379,0.792361982,0.21231262,0.10711045,0.951688048,0.530955063,0.592191676,0.484617716,132
acure_aircraft,u-bs714_ens,1,0.908411208,0.84641814,0.981535757,1,0.279616215,0.966010711,0.33458859,0.08768088,0.645825623,0.550069032,1,0.25318476,0.442405538,0.440934102,0.358982212,0.028544286,0.593060329,1,0.492987984,0.944673171,0.180167462,0.089970094,0.021251205,0.851875468,0.128849972,0.952567038,0.421459479,0.028244182,1,0.130747523,0.21380648,0.797248533,0.248364465,0.014293963,0.987156588,0.943946028,0.647295193,0.080704332,0.15542434,0.441049812,0.828668087,0.228263743,0.476320971,0.69364432,0.755324361,0.899210946,0.092019694,0.46221657,0.543105535,0.381120308,0.487890274,0.517630678,0.957898531,0.561333523,0.824119313,0.803026637,0.370745242,0.64370186,0.529417237,133
acure_aircraft,u-bs714_ens,1,0.586091661,0.321982153,0.226583967,1,0.662942123,0.035423595,0.510486756,0.969812876,0.349938149,0.025230992,1,0.990005876,0.239356414,0.951544908,0.583611141,0.915273193,0.713057536,1,0.683295304,0.848994292,0.937779692,0.991701838,0.79124148,0.714637537,0.145233372,0.417235794,0.889510225,0.525632511,1,0.606976985,0.136148001,0.487352977,0.9179095,0.474770465,0.996217384,0.555291699,0.209016926,0.200303923,0.691268765,0.091892674,0.985201668,0.851699013,0.337900818,0.83367912,0.148332201,0.115249734,0.248636208,0.617072537,0.589484789,0.624765368,0.958121855,0.548671052,0.945947441,0.940374064,0.867547364,0.358640607,0.822811646,0.753726207,0.252032678,134
acure_aircraft,u-bs714_ens,1,0.697118624,0.692605902,0.013690813,1,0.048649021,0.432753743,0.379312604,0.488216042,0.151927385,0.977321737,1,0.62797117,0.671620912,0.619858348,0.232617853,0.086137285,0.918001991,1,0.899718103,0.641808537,0.023569716,0.35211616,0.134068588,0.959130236,0.665935795,0.094355908,0.817964234,0.428987199,1,0.364258216,0.910459602,0.839890959,0.82712744,0.954146165,0.010984772,0.600828752,0.918576454,0.349709143,0.092959414,0.529495309,0.770967207,0.618740286,0.15593806,0.724774123,0.20489128,0.64828816,0.012053246,0.271005205,0.206559215,0.004500692,0.873803025,0.962630552,0.329359262,0.284306211,0.474404774,0.091476109,0.329416778,0.735805954,0.496941969,135
acure_aircraft,u-bs714_ens,1,0.450568856,0.454544596,0.104534546,1,0.80517734,0.984666121,0.860410649,0.287742694,0.860846423,0.334300296,1,0.662423906,0.943053345,0.449829714,0.638759363,0.364923159,0.608296178,1,0.193979187,0.234885188,0.700690953,0.885557516,0.507414127,0.276610839,0.171029896,0.190903963,0.399185836,0.146712501,1,0.178690884,0.954595909,0.843087177,0.210360071,0.720925433,0.094012988,0.513005951,0.308859515,0.74946175,0.292828933,0.882468201,0.102919559,0.968536441,0.691931984,0.058912853,0.713318549,0.895382828,0.936989282,0.792565504,0.110420674,0.862712702,0.821221889,0.38372427,0.935856059,0.682744037,0.960277089,0.601348834,0.6970461,0.21126306,0.881087474,136
acure_aircraft,u-bs714_ens,1,0.993562726,0.147869237,0.392181409,1,0.047581085,0.463201504,0.277436104,0.335903755,0.982887207,0.389074505,1,0.462043226,0.937563445,0.627743842,0.83120442,0.171010411,0.379618115,1,0.779751104,0.877081566,0.926448717,0.015731925,0.635201035,0.163624308,0.876505381,0.563902893,0.211134982,0.707296403,1,0.947934593,0.184923716,0.159144529,0.708488455,0.578934954,0.408721843,0.042384406,0.928195592,0.018675329,0.759008652,0.151620991,0.397930349,0.216718926,0.03597514,0.125747028,0.730958393,0.241755944,0.773125849,0.572246254,0.039040075,0.051304866,0.013052348,0.285696304,0.361671987,0.446434356,0.535919991,0.268960689,0.900251219,0.96961639,0.670026785,137
acure_aircraft,u-bs714_ens,1,0.993111706,0.251318246,0.911442396,1,0.052373943,0.322925295,0.247026866,0.047637157,0.516094587,0.777648063,1,0.401191351,0.254978142,0.773785825,0.113231381,0.916878699,0.122609684,1,0.438788675,0.851658434,0.964859458,0.570982108,0.973729322,0.629931052,0.492941548,0.958234242,0.786691768,0.952100206,1,0.64274013,0.101359602,0.362794311,0.755114878,0.606546017,0.625027712,0.536274362,0.270859682,0.940904502,0.980265969,0.14906295,0.487812964,0.862398486,0.259510161,0.558697565,0.628956301,0.006991491,0.162953224,0.220714828,0.003639695,0.205188477,0.454373258,0.013767577,0.420421605,0.197766401,0.04064927,0.482194887,0.196049758,0.481532148,0.787447271,138
acure_aircraft,u-bs714_ens,1,0.502525761,0.205207331,0.654109813,1,0.827197081,0.964041591,0.322583326,0.624599141,0.162129824,0.189724952,1,0.900091452,0.910484504,0.019981093,0.618967393,0.799944613,0.197354385,1,0.525983316,0.211987147,0.607057535,0.117172656,0.97057664,0.533133614,0.907125878,0.276607559,0.862226833,0.994769903,1,0.2885317,0.627213852,0.511892294,0.215380314,0.109935803,0.292670071,0.838064819,0.657616397,0.101282656,0.039792872,0.338729913,0.388000035,0.819710159,0.809253474,0.890097558,0.762179867,0.126050094,0.306199764,0.381837193,0.974731989,0.621053235,0.605154311,0.967620078,0.564517967,0.038667629,0.446971036,0.08227904,0.888380354,0.745169138,0.713298557,139
acure_aircraft,u-bs714_ens,1,0.633829889,0.860981506,0.035710903,1,0.304132662,0.979523573,0.135414108,0.172342092,0.65119057,0.225577895,1,0.076623893,0.618884774,0.278823307,0.074005026,0.757709278,0.623116779,1,0.101237504,0.94840976,0.286351904,0.260528978,0.276839122,0.06213368,0.716520611,0.268463413,0.300529711,0.360840551,1,0.913675356,0.556514147,0.194316928,0.013721724,0.98240747,0.958977858,0.082909585,0.152629,0.187602776,0.884088482,0.650963975,0.785328375,0.439213389,0.5890609,0.340115779,0.581269939,0.118162158,0.682805803,0.368023864,0.824155,0.189604533,0.243552719,0.141864784,0.1764211,0.996632293,0.926599637,0.57688607,0.506946974,0.719575674,0.421103674,140
acure_aircraft,u-bs714_ens,1,0.047618343,0.487626301,0.809970075,1,0.222986395,0.34255589,0.290545448,0.293642382,0.832741308,0.45790179,1,0.735175748,0.083560399,0.704838062,0.159584866,0.130485328,0.897736422,1,0.142037123,0.264377269,0.092583013,0.875895263,0.175647786,0.389630943,0.368914919,0.616497537,0.82973362,0.560181251,1,0.669892633,0.745777672,0.600125175,0.985891369,0.825996372,0.149535513,0.848190386,0.360128154,0.373987123,0.010385971,0.35687738,0.025247979,0.738057004,0.15232328,0.923987882,0.485908074,0.920542804,0.595932669,0.991228747,0.650779983,0.931814706,0.207670345,0.892884979,0.06777305,0.098299464,0.606909418,0.108504871,0.957110429,0.229768853,0.404776316,141
acure_aircraft,u-bs714_ens,1,0.099193858,0.374362355,0.337098929,1,0.963871133,0.61077537,0.838916479,0.846015678,0.078296164,0.749778447,1,0.739256808,0.813147905,0.581493112,0.794242806,0.91804689,0.009900581,1,0.447850061,0.963260602,0.848719412,0.543343316,0.934070425,0.273650691,0.741388193,0.298408987,0.152689227,0.627669664,1,0.694990324,0.104473466,0.231081627,0.222426939,0.318036051,0.887737895,0.045981272,0.639386995,0.761531377,0.57206859,0.381231508,0.922759703,0.118682895,0.996607484,0.472196878,0.217165466,0.092239696,0.118790092,0.192397022,0.661692679,0.663993865,0.846367258,0.206469198,0.043133631,0.286740919,0.414356935,0.567717734,0.175715693,0.880722556,0.578621712,142
acure_aircraft,u-bs714_ens,1,0.209429694,0.347259239,0.590363419,1,0.862074461,0.666998359,0.14567395,0.971552781,0.023918901,0.802495942,1,0.19281627,0.298057536,0.055290443,0.288539374,0.054496867,0.933092236,1,0.451034646,0.815055685,0.276630373,0.771534883,0.646951122,0.331181798,0.369663627,0.768930324,0.554324245,0.554350229,1,0.355126821,0.239511301,0.760236926,0.190396269,0.327646431,0.564780425,0.971830098,0.433616168,0.283058825,0.936572286,0.847159911,0.202783449,0.082071336,0.026655367,0.762991269,0.932202858,0.651504947,0.498984081,0.564258761,0.00828009,0.59291661,0.057816206,0.765131133,0.15917257,0.160263942,0.932437822,0.874805212,0.997571261,0.334658584,0.95969263,143
